study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	read_count	base_count	experiment_title	study_title	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_galaxy	sample_alias	sample_title
PRJEB4352	SAMEA2620072	ERS488886	ERX1771182	ERR1700899	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	180260127	34463442851	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AHLAOSF_1_D0AG7ACXX.IND3	run_AHX_AHLAOSF_1_D0AG7ACXX.IND3	15213481867;14609756716	2b9a666532bb67a4cf9dba578f082878;8460d53d2aced8eace36e31c6a679045	ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/009/ERR1700899/ERR1700899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/009/ERR1700899/ERR1700899_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AHLAOSF_1_1_D0AG7ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AHLAOSF_1_2_D0AG7ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AHLAOSF_1_1_D0AG7ACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AHLAOSF_1_2_D0AG7ACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR170/009/ERR1700899	ftp.sra.ebi.ac.uk/vol1/err/ERR170/009/ERR1700899		TARA_N000000008	TARA_20100318T0427Z_039_EVENT_PUMP_P_S_(5 m)_PROT_NUC-RNA(1L)_W5-20_TARA_N000000008
PRJEB4352	SAMEA2619421	ERS487958	ERX1771180	ERR1700900	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	86058386	16524832976	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AXBAOSF_3_D2CBEACXX.IND8	run_AHX_AXBAOSF_3_D2CBEACXX.IND8	6656190335;6760100547	c380e3718a61100707522305cbf4e22d;738e8262e86d0e1bc6cdae7c002bb52d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/000/ERR1700900/ERR1700900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/000/ERR1700900/ERR1700900_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AXBAOSF_3_1_D2CBEACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AXBAOSF_3_2_D2CBEACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AXBAOSF_3_1_D2CBEACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AXBAOSF_3_2_D2CBEACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR170/000/ERR1700900	ftp.sra.ebi.ac.uk/vol1/err/ERR170/000/ERR1700900		TARA_X000000410	TARA_20090915T1800Z_004_EVENT_PUMP_P_D_(40 m)_PROT_NUC-RNA(100L)_W5-20_TARA_X000000410
PRJEB4352	SAMEA2621827	ERS491478	ERX1771186	ERR1700901	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	252149434	49445792884	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_BLFAOSF_1_C0Y8HACXX.IND8	run_AHX_BLFAOSF_1_C0Y8HACXX.IND8	16453566751;16980246186	32d948ac377a862eff8005a597222702;132887802c19f84a4f605d030472290c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/001/ERR1700901/ERR1700901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/001/ERR1700901/ERR1700901_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_BLFAOSF_1_1_C0Y8HACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_BLFAOSF_1_2_C0Y8HACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_BLFAOSF_1_1_C0Y8HACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_BLFAOSF_1_2_C0Y8HACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR170/001/ERR1700901	ftp.sra.ebi.ac.uk/vol1/err/ERR170/001/ERR1700901		TARA_N000001115	TARA_20110312T1937Z_093_Combined-EVENTS_CAST_MB_D_(35 m)_PROT_NUC-DNA(1L)_W5-20_TARA_N000001115
PRJEB4352	SAMEA2731011	ERS494136	ERX1771181	ERR1700902	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	214644743	41547145744	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_CCVAOSF_6_C2463ACXX.IND15	run_AHX_CCVAOSF_6_C2463ACXX.IND15	16305904945;16484598107	d0c8cf52b2999ae8ecdd01931c522727;d59851f5fb63f53616b1d1092f77f5da	ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/002/ERR1700902/ERR1700902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/002/ERR1700902/ERR1700902_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_CCVAOSF_6_1_C2463ACXX.IND15_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_CCVAOSF_6_2_C2463ACXX.IND15_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_CCVAOSF_6_1_C2463ACXX.IND15_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_CCVAOSF_6_2_C2463ACXX.IND15_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR170/002/ERR1700902	ftp.sra.ebi.ac.uk/vol1/err/ERR170/002/ERR1700902		TARA_N000003183	TARA_20120129T2246Z_144_EVENT_NET_N1_S_(5 m)_PROT_NUC-RNA(1L)_N5-20_TARA_N000003183
PRJEB4352	SAMEA2622132	ERS491887	ERX1771196	ERR1700903	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	163075729	31992019437	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AQLAOSF_7_C06YRACXX.IND10	run_AHX_AQLAOSF_7_C06YRACXX.IND10	11220972552;11385523637	49378722f5e1c076e73bbdf55881d3b9;bb85735cc91330f9377671c166c7833f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/003/ERR1700903/ERR1700903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/003/ERR1700903/ERR1700903_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AQLAOSF_7_1_C06YRACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AQLAOSF_7_2_C06YRACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AQLAOSF_7_1_C06YRACXX.IND10_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AQLAOSF_7_2_C06YRACXX.IND10_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR170/003/ERR1700903	ftp.sra.ebi.ac.uk/vol1/err/ERR170/003/ERR1700903		TARA_N000001614	TARA_20110415T1938Z_100_EVENT_PUMP_P_D_(50 m)_PROT_NUC-DNA(1L)_W5-20_TARA_N000001614
PRJEB4352	SAMEA2619959	ERS488754	ERX1771197	ERR1700904	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	180861731	35995229989	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AGLAOSF_1_D0AE1ACXX.IND6	run_AHX_AGLAOSF_1_D0AE1ACXX.IND6	11794736135;11906831768	89cd5476f2cd45710fdfb781b0a173c0;5039783aefdf3ed93d892ce5fb432a28	ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/004/ERR1700904/ERR1700904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/004/ERR1700904/ERR1700904_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AGLAOSF_1_1_D0AE1ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AGLAOSF_1_2_D0AE1ACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AGLAOSF_1_1_D0AE1ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AGLAOSF_1_2_D0AE1ACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR170/004/ERR1700904	ftp.sra.ebi.ac.uk/vol1/err/ERR170/004/ERR1700904		TARA_N000000319	TARA_20100312T1223Z_036_EVENT_PUMP_P_D_(17 m)_PROT_NUC-RNA(1L)_W5-20_TARA_N000000319
PRJEB4352	SAMEA2622039	ERS491758	ERX1771185	ERR1700905	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	79379321	15631929968	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ARCAOSF_4_D11U4ACXX.IND6	run_AHX_ARCAOSF_4_D11U4ACXX.IND6	6186473475;6247563364	a03e416ea534f29bb7b646896e33fa96;d86645e981a3e154e0c06a28d3874490	ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/005/ERR1700905/ERR1700905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/005/ERR1700905/ERR1700905_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_ARCAOSF_4_1_D11U4ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_ARCAOSF_4_2_D11U4ACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_ARCAOSF_4_1_D11U4ACXX.IND6_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_ARCAOSF_4_2_D11U4ACXX.IND6_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR170/005/ERR1700905	ftp.sra.ebi.ac.uk/vol1/err/ERR170/005/ERR1700905		TARA_N000001580	TARA_20110403T2150Z_098_Combined-EVENTS_CAST_MB_D_(188 m)_PROT_NUC-RNA(1L)_W5-20_TARA_N000001580
PRJEB4352	SAMEA2657022	ERS488820	ERX1771190	ERR1700906	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	50580998	9952514934	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ARVAOSF_1_D2C56ACXX.IND7	run_AHX_ARVAOSF_1_D2C56ACXX.IND7	4666410051;4308336783	2b98e39da71618943c74b75a3ba19ad9;a5f4f18645b282bcf7d47af39dac66d2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/006/ERR1700906/ERR1700906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/006/ERR1700906/ERR1700906_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_ARVAOSF_1_1_D2C56ACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_ARVAOSF_1_2_D2C56ACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_ARVAOSF_1_1_D2C56ACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_ARVAOSF_1_2_D2C56ACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR170/006/ERR1700906	ftp.sra.ebi.ac.uk/vol1/err/ERR170/006/ERR1700906		TARA_N000000039	TARA_20100315T0531Z_038_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-DNA(1L)_N180-2000_TARA_N000000039
PRJEB4352	SAMEA2657022	ERS488820	ERX1771188	ERR1700907	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	121907812	24289734662	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ARVAOSF_5_C03EPACXX.IND7	run_AHX_ARVAOSF_5_C03EPACXX.IND7	9556950916;9367874262	5fdab8cb6331038bdf6dc6e3da3ad99b;7d0d85b405faaba09a86a332ed0e8fdb	ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/007/ERR1700907/ERR1700907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/007/ERR1700907/ERR1700907_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_ARVAOSF_5_1_C03EPACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_ARVAOSF_5_2_C03EPACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_ARVAOSF_5_1_C03EPACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_ARVAOSF_5_2_C03EPACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR170/007/ERR1700907	ftp.sra.ebi.ac.uk/vol1/err/ERR170/007/ERR1700907		TARA_N000000039	TARA_20100315T0531Z_038_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-DNA(1L)_N180-2000_TARA_N000000039
PRJEB4352	SAMEA2619421	ERS487958	ERX1771198	ERR1700908	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	119688951	23104670676	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AXBAOSF_3_C0KPAACXX.IND8	run_AHX_AXBAOSF_3_C0KPAACXX.IND8	9274788936;9426312907	2612b275e8603db7592fc7e7bb8ebbab;36a82a674ab44852922bd1876eb1828e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/008/ERR1700908/ERR1700908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/008/ERR1700908/ERR1700908_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AXBAOSF_3_1_C0KPAACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AXBAOSF_3_2_C0KPAACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AXBAOSF_3_1_C0KPAACXX.IND8_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AXBAOSF_3_2_C0KPAACXX.IND8_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR170/008/ERR1700908	ftp.sra.ebi.ac.uk/vol1/err/ERR170/008/ERR1700908		TARA_X000000410	TARA_20090915T1800Z_004_EVENT_PUMP_P_D_(40 m)_PROT_NUC-RNA(100L)_W5-20_TARA_X000000410
PRJEB4352	SAMEA2657050	ERS489336	ERX1771193	ERR1700909	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	161030459	31736116355	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AVSAOSF_6_D0U5MACXX.IND7	run_AHX_AVSAOSF_6_D0U5MACXX.IND7	11853798873;11919777756	cf39eaa09c9c50f0a9581f15c3acd7ac;7cfc324b353a425be68782b68820bb6e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/009/ERR1700909/ERR1700909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/009/ERR1700909/ERR1700909_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AVSAOSF_6_1_D0U5MACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AVSAOSF_6_2_D0U5MACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AVSAOSF_6_1_D0U5MACXX.IND7_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AVSAOSF_6_2_D0U5MACXX.IND7_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR170/009/ERR1700909	ftp.sra.ebi.ac.uk/vol1/err/ERR170/009/ERR1700909		TARA_N000000115	TARA_20100419T1147Z_048_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-RNA(1L)_N180-2000_TARA_N000000115
PRJEB4352	SAMEA2732453	ERS493776	ERX1771200	ERR1700910	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	164921595	32048576255	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_BXVAOSF_6_D1CL8ACXX.IND15	run_AHX_BXVAOSF_6_D1CL8ACXX.IND15	11409764690;11404367493	4d1f52154c4f60098e26c130a1fc32cc;d1f08ac4e9cfc66cf6d356db25450b2c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/000/ERR1700910/ERR1700910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/000/ERR1700910/ERR1700910_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_BXVAOSF_6_1_D1CL8ACXX.IND15_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_BXVAOSF_6_2_D1CL8ACXX.IND15_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_BXVAOSF_6_1_D1CL8ACXX.IND15_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_BXVAOSF_6_2_D1CL8ACXX.IND15_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR170/000/ERR1700910	ftp.sra.ebi.ac.uk/vol1/err/ERR170/000/ERR1700910		TARA_N000003003	TARA_20111210T1934Z_138_EVENT_NET_N1_S_(5 m)_PROT_NUC-DNA(1L)_N5-20_TARA_N000003003
PRJEB4352	SAMEA2657097	ERS492000	ERX1771184	ERR1700911	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	177875773	35227179148	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_APDAOSF_3_D0C38ACXX.IND5	run_AHX_APDAOSF_3_D0C38ACXX.IND5	15261616433;15382834798	4c8dfbcac811c4743d3ebf56412bef7f;19a47f368f138b9ff19dbb710400c26d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/001/ERR1700911/ERR1700911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/001/ERR1700911/ERR1700911_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_APDAOSF_3_1_D0C38ACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_APDAOSF_3_2_D0C38ACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_APDAOSF_3_1_D0C38ACXX.IND5_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_APDAOSF_3_2_D0C38ACXX.IND5_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR170/001/ERR1700911	ftp.sra.ebi.ac.uk/vol1/err/ERR170/001/ERR1700911		TARA_N000001664	TARA_20110422T1920Z_102_EVENT_NET_N1+N2_D_(40 m)_PROT_NUC-DNA(1L)_N180-2000_TARA_N000001664
PRJEB4352	SAMEA2620222	ERS489079	ERX1771194	ERR1700912	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	182299775	35756124724	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AIHAOSF_1_D0C2CACXX.IND3	run_AHX_AIHAOSF_1_D0C2CACXX.IND3	14267405764;14087151547	e4f1bd775481b019cb7e32303fb8a168;6a8c8692d81de3ff78b467c227dbf184	ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/002/ERR1700912/ERR1700912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/002/ERR1700912/ERR1700912_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AIHAOSF_1_1_D0C2CACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AIHAOSF_1_2_D0C2CACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AIHAOSF_1_1_D0C2CACXX.IND3_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AIHAOSF_1_2_D0C2CACXX.IND3_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR170/002/ERR1700912	ftp.sra.ebi.ac.uk/vol1/err/ERR170/002/ERR1700912		TARA_N000000074	TARA_20100330T1056Z_041_EVENT_PUMP_P_D_(60 m)_PROT_NUC-RNA(1L)_W5-20_TARA_N000000074
PRJEB4352	SAMEA2619789	ERS488516	ERX1771183	ERR1700913	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	184820422	36188597099	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_AERAOSF_5_C0KEEACXX.IND2	run_AHX_AERAOSF_5_C0KEEACXX.IND2	16181315711;16072022004	33d8c5e1f1740c35546954e53d4da5e3;755b36c2b5662261c93328c806ab86be	ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/003/ERR1700913/ERR1700913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/003/ERR1700913/ERR1700913_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AERAOSF_5_1_C0KEEACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AERAOSF_5_2_C0KEEACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AERAOSF_5_1_C0KEEACXX.IND2_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_AERAOSF_5_2_C0KEEACXX.IND2_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR170/003/ERR1700913	ftp.sra.ebi.ac.uk/vol1/err/ERR170/003/ERR1700913		TARA_A100000398	TARA_20091123T1352Z_025_EVENT_PUMP_P_D_(50 m)_PROT_NUC-RNA(1L)_W5-20_TARA_A100000398
PRJEB4352	SAMEA2656981	ERS488816	ERX1771179	ERR1700914	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	174256940	34213436705	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_ARTAOSF_4_C070GACXX.IND1	run_AHX_ARTAOSF_4_C070GACXX.IND1	15031790656;15017759704	f3ae2b4f79e0ad3a295b7799401168bf;533351082f5bc496e6a3e1bbc9eeed9c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/004/ERR1700914/ERR1700914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR170/004/ERR1700914/ERR1700914_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_ARTAOSF_4_1_C070GACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_ARTAOSF_4_2_C070GACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_ARTAOSF_4_1_C070GACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA739/ERA739834/fastq/AHX_ARTAOSF_4_2_C070GACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR170/004/ERR1700914	ftp.sra.ebi.ac.uk/vol1/err/ERR170/004/ERR1700914		TARA_N000000038	TARA_20100315T0337Z_038_EVENT_NET_N1+N2_S_(5 m)_PROT_NUC-DNA(1L)_N20-180_TARA_N000000038
PRJEB4352	SAMEA2657109	ERS492751	ERX1796605	ERR1726522	408172	marine metagenome	Illumina HiSeq 2000	PAIRED	168560418	40502987406	Illumina HiSeq 2000 paired end sequencing; environmental samples	Shotgun Sequencing of Tara Oceans DNA samples corresponding to size fractions for protist	exp_AHX_BAVIOSF_4_C0D4GACXX.IND1	run_AHX_BAVIOSF_4_C0D4GACXX.IND1	18876079929;18234063536	5d998fac0031f1041b9c00c21757849f;634e79982a56d91fdb6e1032b6392849	ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1726522/ERR1726522_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR172/002/ERR1726522/ERR1726522_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_BAVIOSF_4_1_C0D4GACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_BAVIOSF_4_2_C0D4GACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_BAVIOSF_4_1_C0D4GACXX.IND1_clean.fastq.gz;ftp.sra.ebi.ac.uk/vol1/ERA763/ERA763626/fastq/AHX_BAVIOSF_4_2_C0D4GACXX.IND1_clean.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR172/002/ERR1726522	ftp.sra.ebi.ac.uk/vol1/err/ERR172/002/ERR1726522		TARA_N000001994	TARA_20110731T1916Z_123_EVENT_NET_N1_S_(5 m)_PROT_NUC-DNA(1L)_N5-20_TARA_N000001994
